Sentence_id,Word,Label (J),Label (M),Label (Z),Unnamed: 5,Unnamed: 6,Unnamed: 7,O,B-C,I-C,B-E,I-E,B-BE,I-BE,Total_Label
333.0,a,O,O,O,,,the,,,,,,,,O
333.0,rear,O,O,O,,,possibility,,,,,,,,O
333.0,end,O,O,O,,,of,,,,,,,,O
333.0,collision,O,O,O,,,a,,,,,,,,O
333.0,would,O,O,O,,,rear,,,,,,,,O
333.0,have,O,O,O,,,end,,,,,,,,O
333.0,been,O,O,O,,,collision,,,,,,,,O
333.0,great,O,O,O,,,would,,,,,,,,O
333.0,previously,O,O,O,,,have,,,,,,,,O
333.0,as,O,O,O,,,been,,,,,,,,O
333.0,well,O,O,O,,,great,,,,,,,,O
333.0,as,O,O,O,,,previously,,,,,,,,O
333.0,during,O,O,O,,,as,,,,,,,,O
333.0,this,O,O,O,,,well,,,,,,,,O
333.0,occurrence,O,O,O,,,as,,,,,,,,O
333.0,the,O,O,O,,,during,,,,,,,,O
333.0,driver,O,O,O,,,this,,,,,,,,O
333.0,is,O,O,O,,,occurrence,,,,,,,,O
333.0,forcefully,O,O,O,,,the,,,,,,,,O
333.0,pitched,O,O,O,,,driver,,,,,,,,O
333.0,forward,O,O,O,,,is,,,,,,,,O
333.0,but,O,O,O,,,forcefully,,,,,,,,O
333.0,the,O,O,O,,,pitched,,,,,,,,O
333.0,simultaneous,O,O,O,,,forward,,,,,,,,O
333.0,high,O,O,O,,,but,,,,,,,,O
333.0,pitched,O,O,O,,,the,,,,,,,,O
333.0,sound,O,O,O,,,simultaneous,,,,,,,,O
333.0,did,O,O,O,,,high,,,,,,,,O
333.0,not,O,O,O,,,pitched,,,,,,,,O
333.0,occur,O,O,O,,,sound,,,,,,,,O
333.0,and,O,O,O,,,did,,,,,,,,O
333.0,i,O,O,O,,,not,,,,,,,,O
333.0,did,O,O,O,,,occur,,,,,,,,O
333.0,not,O,O,O,,,and,,,,,,,,O
333.0,notice,O,O,O,,,i,,,,,,,,O
333.0,an,O,O,O,,,did,,,,,,,,O
333.0,icon,O,O,O,,,not,,,,,,,,O
333.0,flashing,O,O,O,,,notice,,,,,,,,O
333.0,on,O,O,O,,,an,,,,,,,,O
333.0,the,O,O,O,,,icon,,,,,,,,O
333.0,dash,O,O,O,,,flashing,,,,,,,,O
333.0,as,O,O,O,,,on,,,,,,,,O
333.0,before,O,O,O,,,the,,,,,,,,O
333.0,this,O,O,O,,,dash,,,,,,,,O
333.0,occurrence,O,O,O,,,as,,,,,,,,O
333.0,did,O,O,O,,,before,,,,,,,,O
333.0,seem,O,O,O,,,this,,,,,,,,O
333.0,to,O,O,O,,,occurrence,,,,,,,,O
333.0,be,O,O,O,,,did,,,,,,,,O
333.0,of,O,O,O,,,seem,,,,,,,,O
333.0,longer,O,O,O,,,to,,,,,,,,O
333.0,duration,O,O,O,,,be,,,,,,,,O
333.0,than,O,O,O,,,of,,,,,,,,O
333.0,the,O,O,O,,,longer,,,,,,,,O
333.0,previous,O,O,O,,,duration,,,,,,,,O
333.0,incident,O,O,O,,,than,,,,,,,,O
333.0,these,O,O,O,,,the,,,,,,,,O
333.0,happened,O,O,O,,,previous,,,,,,,,O
333.0,on,O,O,O,,,incident,,,,,,,,O
333.0,11120,O,O,O,,,these,,,,,,,,O
334.0,my,O,O,O,,,happened,,,,,,,,O
334.0,2012,O,O,O,,,on,,,,,,,,O
334.0,chevy,O,O,O,,,11120,,,,,,,,O
334.0,volt,O,O,O,,,my,,,,,,,,O
334.0,has,O,O,O,,,2012,,,,,,,,O
334.0,completely,O,O,O,,,chevy,,,,,,,,O
334.0,shut,O,O,O,,,volt,,,,,,,,O
334.0,off,O,O,O,,,has,,,,,,,,O
334.0,at,O,O,O,,,completely,,,,,,,,O
334.0,freeway,O,O,O,,,shut,,,,,,,,O
334.0,speeds,O,O,O,,,off,,,,,,,,O
334.0,and,O,O,O,,,at,,,,,,,,O
334.0,surface,O,O,O,,,freeway,,,,,,,,O
334.0,streets,O,O,O,,,speeds,,,,,,,,O
334.0,on,O,O,O,,,and,,,,,,,,O
334.0,over,O,O,O,,,surface,,,,,,,,O
334.0,15,O,O,O,,,streets,,,,,,,,O
334.0,occasions,O,O,O,,,on,,,,,,,,O
334.0,the,B-E,O,B-E,,,over,,,,,,,,B-E
334.0,power,I-E,O,I-E,,,15,,,,,,,,I-E
334.0,steering,I-E,O,I-E,,,occasions,,,,,,,,I-E
334.0,assist,I-E,O,I-E,,,the,,,,,,,,I-E
334.0,goes,I-E,O,I-E,,,power,,,,,,,,I-E
334.0,out,I-E,O,I-E,,,steering,,,,,,,,I-E
334.0,the,I-E,O,I-E,,,assist,,,,,,,,I-E
334.0,brake,I-E,O,I-E,,,goes,,,,,,,,I-E
334.0,assist,I-E,O,I-E,,,out,,,,,,,,I-E
334.0,goes,I-E,O,I-E,,,the,,,,,,,,I-E
334.0,out,I-E,O,I-E,,,brake,,,,,,,,I-E
334.0,and,O,O,O,,,assist,,,,,,,,O
334.0,its,O,O,O,,,goes,,,,,,,,O
334.0,very,O,O,O,,,out,,,,,,,,O
334.0,difficult,O,O,O,,,and,,,,,,,,O
334.0,to,O,O,O,,,its,,,,,,,,O
334.0,steer,O,O,O,,,very,,,,,,,,O
334.0,and,O,O,O,,,difficult,,,,,,,,O
334.0,break,O,O,O,,,to,,,,,,,,O
334.0,the,O,O,O,,,steer,,,,,,,,O
334.0,car,O,O,O,,,and,,,,,,,,O
334.0,i,O,O,O,,,break,,,,,,,,O
334.0,have,O,O,O,,,the,,,,,,,,O
334.0,nearly,O,O,O,,,car,,,,,,,,O
334.0,avoided,O,O,O,,,i,,,,,,,,O
334.0,several,O,O,O,,,have,,,,,,,,O
334.0,accidents,O,O,O,,,nearly,,,,,,,,O
334.0,there,O,O,O,,,avoided,,,,,,,,O
334.0,is,O,O,O,,,several,,,,,,,,O
334.0,no,O,O,O,,,accidents,,,,,,,,O
334.0,warning,O,O,O,,,there,,,,,,,,O
334.0,that,O,O,O,,,is,,,,,,,,O
334.0,this,O,O,O,,,no,,,,,,,,O
334.0,will,O,O,O,,,warning,,,,,,,,O
334.0,occurthe,O,O,O,,,that,,,,,,,,O
334.0,power,B-E,O,B-E,,,this,,,,,,,,B-E
334.0,steering,I-E,O,I-E,,,will,,,,,,,,I-E
334.0,assist,I-E,O,I-E,,,occurthe,,,,,,,,I-E
334.0,goes,I-E,O,I-E,,,power,,,,,,,,I-E
334.0,out,I-E,O,I-E,,,steering,,,,,,,,I-E
334.0,the,I-E,O,I-E,,,assist,,,,,,,,I-E
334.0,brake,I-E,O,I-E,,,goes,,,,,,,,I-E
334.0,assist,I-E,O,I-E,,,out,,,,,,,,I-E
334.0,goes,I-E,O,I-E,,,the,,,,,,,,I-E
334.0,out,I-E,O,I-E,,,brake,,,,,,,,I-E
334.0,and,I-E,O,I-E,,,assist,,,,,,,,I-E
334.0,its,I-E,O,I-E,,,goes,,,,,,,,I-E
334.0,very,I-E,O,I-E,,,out,,,,,,,,I-E
334.0,difficult,I-E,O,I-E,,,and,,,,,,,,I-E
334.0,to,I-E,O,I-E,,,its,,,,,,,,I-E
334.0,steer,I-E,O,I-E,,,very,,,,,,,,I-E
334.0,and,O,O,O,,,difficult,,,,,,,,O
334.0,break,O,O,O,,,to,,,,,,,,O
334.0,the,O,O,O,,,steer,,,,,,,,O
334.0,car,O,O,O,,,and,,,,,,,,O
334.0,i,O,O,O,,,break,,,,,,,,O
334.0,have,O,O,O,,,the,,,,,,,,O
334.0,nearly,O,O,O,,,car,,,,,,,,O
334.0,avoided,O,O,O,,,i,,,,,,,,O
334.0,several,O,O,O,,,have,,,,,,,,O
334.0,accidents,O,O,O,,,nearly,,,,,,,,O
334.0,there,O,O,O,,,avoided,,,,,,,,O
334.0,is,O,O,O,,,several,,,,,,,,O
334.0,no,O,O,O,,,accidents,,,,,,,,O
334.0,warning,O,O,O,,,there,,,,,,,,O
334.0,that,O,O,O,,,is,,,,,,,,O
334.0,this,O,O,O,,,no,,,,,,,,O
334.0,will,O,O,O,,,warning,,,,,,,,O
334.0,occur,O,O,O,,,that,,,,,,,,O
334.0,once,O,O,O,,,this,,,,,,,,O
334.0,i,O,O,O,,,will,,,,,,,,O
334.0,have,O,O,O,,,occur,,,,,,,,O
334.0,attempted,O,O,O,,,once,,,,,,,,O
334.0,to,O,O,O,,,i,,,,,,,,O
334.0,safely,O,O,O,,,have,,,,,,,,O
334.0,pull,O,O,O,,,attempted,,,,,,,,O
334.0,over,O,O,O,,,to,,,,,,,,O
334.0,the,O,O,O,,,safely,,,,,,,,O
334.0,car,O,O,O,,,pull,,,,,,,,O
334.0,says,O,O,O,,,over,,,,,,,,O
334.0,engine,O,O,O,,,the,,,,,,,,O
334.0,not,O,O,O,,,car,,,,,,,,O
334.0,available,O,O,O,,,says,,,,,,,,O
334.0,propulsion,O,O,O,,,engine,,,,,,,,O
334.0,power,O,O,O,,,not,,,,,,,,O
334.0,reduced,O,O,O,,,available,,,,,,,,O
334.0,the,O,O,O,,,propulsion,,,,,,,,O
334.0,car,O,O,O,,,power,,,,,,,,O
334.0,will,O,O,O,,,reduced,,,,,,,,O
334.0,not,O,O,O,,,the,,,,,,,,O
334.0,turn,O,O,O,,,car,,,,,,,,O
334.0,off,O,O,O,,,will,,,,,,,,O
334.0,and,O,O,O,,,not,,,,,,,,O
334.0,it,O,O,O,,,turn,,,,,,,,O
334.0,says,O,O,O,,,off,,,,,,,,O
334.0,waiting,O,O,O,,,and,,,,,,,,O
334.0,to,O,O,O,,,it,,,,,,,,O
334.0,initialize,O,O,O,,,says,,,,,,,,O
334.0,on,O,O,O,,,waiting,,,,,,,,O
334.0,the,O,O,O,,,to,,,,,,,,O
334.0,screen,O,O,O,,,initialize,,,,,,,,O
334.0,i,O,O,O,,,on,,,,,,,,O
334.0,have,O,O,O,,,the,,,,,,,,O
334.0,had,O,O,O,,,screen,,,,,,,,O
334.0,it,O,O,O,,,i,,,,,,,,O
335.0,on,O,O,O,,,have,,,,,,,,O
335.0,1320,O,O,O,,,had,,,,,,,,O
335.0,at,O,O,O,,,it,,,,,,,,O
335.0,approx,O,O,O,,,on,,,,,,,,O
335.0,1,O,O,O,,,1320,,,,,,,,O
335.0,pm,O,O,O,,,at,,,,,,,,O
335.0,pst,O,O,O,,,approx,,,,,,,,O
335.0,while,O,O,O,,,1,,,,,,,,O
335.0,driving,O,O,O,,,pm,,,,,,,,O
335.0,southbound,O,O,O,,,pst,,,,,,,,O
335.0,on,O,O,O,,,while,,,,,,,,O
335.0,hwy,O,O,O,,,driving,,,,,,,,O
335.0,5,O,O,O,,,southbound,,,,,,,,O
335.0,at,O,O,O,,,on,,,,,,,,O
335.0,77,O,O,O,,,hwy,,,,,,,,O
335.0,miles,O,O,O,,,5,,,,,,,,O
335.0,per,O,O,O,,,at,,,,,,,,O
335.0,hour,O,O,O,,,77,,,,,,,,O
335.0,i,O,O,O,,,miles,,,,,,,,O
335.0,had,O,O,O,,,per,,,,,,,,O
335.0,autopilot,O,O,O,,,hour,,,,,,,,O
335.0,engaged,O,O,O,,,i,,,,,,,,O
335.0,a,O,O,O,,,had,,,,,,,,O
335.0,few,O,O,O,,,autopilot,,,,,,,,O
335.0,times,O,O,O,,,engaged,,,,,,,,O
335.0,the,O,O,O,,,a,,,,,,,,O
335.0,radio,O,O,O,,,few,,,,,,,,O
335.0,cut,O,O,O,,,times,,,,,,,,O
335.0,out,O,O,O,,,the,,,,,,,,O
335.0,and,O,O,O,,,radio,,,,,,,,O
335.0,all,O,O,O,,,cut,,,,,,,,O
335.0,icons,O,O,O,,,out,,,,,,,,O
335.0,appeared,O,O,O,,,and,,,,,,,,O
335.0,on,O,O,O,,,all,,,,,,,,O
335.0,the,O,O,O,,,icons,,,,,,,,O
335.0,screen,O,O,O,,,appeared,,,,,,,,O
335.0,repeated,O,O,O,,,on,,,,,,,,O
335.0,chiming,O,O,O,,,the,,,,,,,,O
335.0,was,O,O,O,,,screen,,,,,,,,O
335.0,audible,O,O,O,,,repeated,,,,,,,,O
335.0,i,O,O,O,,,chiming,,,,,,,,O
335.0,then,O,O,O,,,was,,,,,,,,O
335.0,tried,O,O,O,,,audible,,,,,,,,O
335.0,to,O,O,O,,,i,,,,,,,,O
335.0,disengage,O,O,O,,,then,,,,,,,,O
335.0,autopilot,O,O,O,,,tried,,,,,,,,O
335.0,by,O,O,O,,,to,,,,,,,,O
335.0,turning,O,O,O,,,disengage,,,,,,,,O
335.0,the,B-E,O,B-E,,,autopilot,,,,,,,,B-E
335.0,steering,I-E,O,I-E,,,by,,,,,,,,I-E
335.0,wheel,I-E,O,I-E,,,turning,,,,,,,,I-E
335.0,autopilot,I-E,O,I-E,,,the,,,,,,,,I-E
335.0,would,I-E,O,I-E,,,steering,,,,,,,,I-E
335.0,not,I-E,O,I-E,,,wheel,,,,,,,,I-E
335.0,disengage,I-E,O,I-E,,,autopilot,,,,,,,,I-E
335.0,i,O,O,O,,,would,,,,,,,,O
335.0,then,O,O,O,,,not,,,,,,,,O
335.0,applied,O,O,O,,,disengage,,,,,,,,O
335.0,the,O,O,O,,,i,,,,,,,,O
335.0,brake,O,O,O,,,then,,,,,,,,O
335.0,pedal,O,O,O,,,applied,,,,,,,,O
335.0,the,O,O,O,,,the,,,,,,,,O
335.0,car,O,O,O,,,brake,,,,,,,,O
335.0,slowed,O,O,O,,,pedal,,,,,,,,O
335.0,down,O,O,O,,,the,,,,,,,,O
335.0,but,O,O,O,,,car,,,,,,,,O
335.0,when,O,O,O,,,slowed,,,,,,,,O
335.0,i,O,O,O,,,down,,,,,,,,O
335.0,released,O,O,O,,,but,,,,,,,,O
335.0,the,O,O,O,,,when,,,,,,,,O
335.0,brake,O,O,O,,,i,,,,,,,,O
335.0,the,O,O,O,,,released,,,,,,,,O
335.0,car,O,O,O,,,the,,,,,,,,O
335.0,sped,O,O,O,,,brake,,,,,,,,O
335.0,back,O,O,O,,,the,,,,,,,,O
335.0,up,O,O,O,,,car,,,,,,,,O
335.0,to,O,O,O,,,sped,,,,,,,,O
335.0,the,O,O,O,,,back,,,,,,,,O
335.0,previous,O,O,O,,,up,,,,,,,,O
335.0,speed,O,O,O,,,to,,,,,,,,O
335.0,autopilot,O,O,O,,,the,,,,,,,,O
335.0,would,O,O,O,,,previous,,,,,,,,O
335.0,not,O,O,O,,,speed,,,,,,,,O
335.0,disengage,O,O,O,,,autopilot,,,,,,,,O
335.0,the,O,O,O,,,would,,,,,,,,O
335.0,screen,O,O,O,,,not,,,,,,,,O
335.0,rebooted,O,O,O,,,disengage,,,,,,,,O
335.0,itself,O,O,O,,,the,,,,,,,,O
335.0,and,O,O,O,,,screen,,,,,,,,O
335.0,during,O,O,O,,,rebooted,,,,,,,,O
335.0,that,O,O,O,,,itself,,,,,,,,O
335.0,time,O,O,O,,,and,,,,,,,,O
335.0,i,O,O,O,,,during,,,,,,,,O
335.0,attempted,O,O,O,,,that,,,,,,,,O
335.0,to,O,O,O,,,time,,,,,,,,O
335.0,disengage,O,O,O,,,i,,,,,,,,O
335.0,the,O,O,O,,,attempted,,,,,,,,O
335.0,autopilot,O,O,O,,,to,,,,,,,,O
336.0,after,B-C,B-C,B-C,,,disengage,,,,,,,,B-C
336.0,being,I-C,I-C,I-C,,,the,,,,,,,,I-C
336.0,parked,I-C,I-C,I-C,,,autopilot,,,,,,,,I-C
336.0,for,I-C,I-C,I-C,,,after,,,,,,,,I-C
336.0,a,I-C,I-C,I-C,,,being,,,,,,,,I-C
336.0,few,I-C,I-C,I-C,,,parked,,,,,,,,I-C
336.0,hours,I-C,I-C,I-C,,,for,,,,,,,,I-C
336.0,in,I-C,I-C,I-C,,,a,,,,,,,,I-C
336.0,-10,I-C,I-C,I-C,,,few,,,,,,,,I-C
336.0,degree,I-C,I-C,I-C,,,hours,,,,,,,,I-C
336.0,weather,I-C,I-C,I-C,,,in,,,,,,,,I-C
336.0,or,I-C,I-C,I-C,,,-10,,,,,,,,I-C
336.0,colder,I-C,I-C,I-C,,,degree,,,,,,,,I-C
336.0,i,B-E,B-E,B-E,,,weather,,,,,,,,B-E
336.0,lose,I-E,I-E,I-E,,,or,,,,,,,,I-E
336.0,power,I-E,I-E,I-E,,,colder,,,,,,,,I-E
336.0,steering,I-E,I-E,I-E,,,i,,,,,,,,I-E
336.0,when,O,O,O,,,lose,,,,,,,,O
336.0,i,O,O,O,,,power,,,,,,,,O
336.0,start,O,O,O,,,steering,,,,,,,,O
336.0,the,O,O,O,,,when,,,,,,,,O
336.0,vehicle,O,O,O,,,i,,,,,,,,O
336.0,and,O,O,O,,,start,,,,,,,,O
336.0,attempt,O,O,O,,,the,,,,,,,,O
336.0,to,O,O,O,,,vehicle,,,,,,,,O
336.0,back,O,O,O,,,and,,,,,,,,O
336.0,out,O,O,O,,,attempt,,,,,,,,O
336.0,of,O,O,O,,,to,,,,,,,,O
336.0,the,O,O,O,,,back,,,,,,,,O
336.0,driveway,O,O,O,,,out,,,,,,,,O
336.0,i,O,O,O,,,of,,,,,,,,O
336.0,am,O,O,O,,,the,,,,,,,,O
336.0,unable,O,O,O,,,driveway,,,,,,,,O
336.0,to,O,O,O,,,i,,,,,,,,O
336.0,turn,O,O,O,,,am,,,,,,,,O
336.0,the,O,O,O,,,unable,,,,,,,,O
336.0,wheel,O,O,O,,,to,,,,,,,,O
336.0,without,O,O,O,,,turn,,,,,,,,O
336.0,an,O,O,O,,,the,,,,,,,,O
336.0,incredible,O,O,O,,,wheel,,,,,,,,O
336.0,amount,O,O,O,,,without,,,,,,,,O
336.0,of,O,O,O,,,an,,,,,,,,O
336.0,effort,O,O,O,,,incredible,,,,,,,,O
336.0,a,O,O,O,,,amount,,,,,,,,O
336.0,service,O,O,O,,,of,,,,,,,,O
336.0,message,O,O,O,,,effort,,,,,,,,O
336.0,appears,O,O,O,,,a,,,,,,,,O
336.0,stating,O,O,O,,,service,,,,,,,,O
336.0,power,O,O,O,,,message,,,,,,,,O
336.0,steering,O,O,O,,,appears,,,,,,,,O
336.0,assist,O,O,O,,,stating,,,,,,,,O
336.0,drive,O,O,O,,,power,,,,,,,,O
336.0,with,O,O,O,,,steering,,,,,,,,O
336.0,care,O,O,O,,,assist,,,,,,,,O
336.0,this,O,O,O,,,drive,,,,,,,,O
336.0,has,O,O,O,,,with,,,,,,,,O
336.0,occurred,O,O,O,,,care,,,,,,,,O
336.0,every,O,O,O,,,this,,,,,,,,O
336.0,time,O,O,O,,,has,,,,,,,,O
336.0,i,O,O,O,,,occurred,,,,,,,,O
336.0,have,O,O,O,,,every,,,,,,,,O
336.0,left,O,O,O,,,time,,,,,,,,O
336.0,the,O,O,O,,,i,,,,,,,,O
336.0,vehicle,O,O,O,,,have,,,,,,,,O
336.0,in,O,O,O,,,left,,,,,,,,O
336.0,cold,O,O,O,,,the,,,,,,,,O
336.0,weather,O,O,O,,,vehicle,,,,,,,,O
336.0,for,O,O,O,,,in,,,,,,,,O
336.0,longer,O,O,O,,,cold,,,,,,,,O
336.0,than,O,O,O,,,weather,,,,,,,,O
336.0,an,O,O,O,,,for,,,,,,,,O
336.0,hour,O,O,O,,,longer,,,,,,,,O
336.0,or,O,O,O,,,than,,,,,,,,O
336.0,so,O,O,O,,,an,,,,,,,,O
336.0,each,O,O,O,,,hour,,,,,,,,O
336.0,time,O,O,O,,,or,,,,,,,,O
336.0,this,O,O,O,,,so,,,,,,,,O
336.0,has,O,O,O,,,each,,,,,,,,O
336.0,happened,O,O,O,,,time,,,,,,,,O
336.0,i,O,O,O,,,this,,,,,,,,O
336.0,have,O,O,O,,,has,,,,,,,,O
336.0,been,O,O,O,,,happened,,,,,,,,O
336.0,fortunate,O,O,O,,,i,,,,,,,,O
336.0,to,O,O,O,,,have,,,,,,,,O
336.0,be,O,O,O,,,been,,,,,,,,O
336.0,able,O,O,O,,,fortunate,,,,,,,,O
336.0,to,O,O,O,,,to,,,,,,,,O
336.0,get,O,O,O,,,be,,,,,,,,O
336.0,the,O,O,O,,,able,,,,,,,,O
336.0,vehicle,O,O,O,,,to,,,,,,,,O
336.0,into,O,O,O,,,get,,,,,,,,O
336.0,a,O,O,O,,,the,,,,,,,,O
336.0,heated,O,O,O,,,vehicle,,,,,,,,O
336.0,garage,O,O,O,,,into,,,,,,,,O
336.0,right,O,O,O,,,a,,,,,,,,O
336.0,away,O,O,O,,,heated,,,,,,,,O
336.0,and,O,O,O,,,garage,,,,,,,,O
336.0,after,O,O,O,,,right,,,,,,,,O
336.0,a,O,O,O,,,away,,,,,,,,O
336.0,few,O,O,O,,,and,,,,,,,,O
336.0,hours,O,O,O,,,after,,,,,,,,O
336.0,when,O,O,O,,,a,,,,,,,,O
336.0,i,O,O,O,,,few,,,,,,,,O
336.0,start,O,O,O,,,hours,,,,,,,,O
336.0,the,O,O,O,,,when,,,,,,,,O
336.0,vehicle,O,O,O,,,i,,,,,,,,O
336.0,the,O,O,O,,,start,,,,,,,,O
336.0,power,O,O,O,,,the,,,,,,,,O
336.0,steering,O,O,O,,,vehicle,,,,,,,,O
336.0,failure,O,O,O,,,the,,,,,,,,O
336.0,has,O,O,O,,,power,,,,,,,,O
336.0,resolved,O,O,O,,,steering,,,,,,,,O
336.0,and,O,O,O,,,failure,,,,,,,,O
336.0,the,O,O,O,,,has,,,,,,,,O
336.0,steering,O,O,O,,,resolved,,,,,,,,O
336.0,wheel,O,O,O,,,and,,,,,,,,O
336.0,turns,O,O,O,,,the,,,,,,,,O
336.0,with,O,O,O,,,steering,,,,,,,,O
336.0,ease,O,O,O,,,wheel,,,,,,,,O
336.0,againthis,O,O,O,,,turns,,,,,,,,O
336.0,sounds,O,O,O,,,with,,,,,,,,O
336.0,very,O,O,O,,,ease,,,,,,,,O
336.0,similar,O,O,O,,,againthis,,,,,,,,O
337.0,while,O,O,O,,,sounds,,,,,,,,O
337.0,trying,O,O,O,,,very,,,,,,,,O
337.0,to,O,O,O,,,similar,,,,,,,,O
337.0,pass,O,O,O,,,while,,,,,,,,O
337.0,a,O,O,O,,,trying,,,,,,,,O
337.0,dump,O,O,O,,,to,,,,,,,,O
337.0,truck,O,O,O,,,pass,,,,,,,,O
337.0,on,O,O,O,,,a,,,,,,,,O
337.0,the,O,O,O,,,dump,,,,,,,,O
337.0,interstate,O,O,O,,,truck,,,,,,,,O
337.0,with,O,O,O,,,on,,,,,,,,O
337.0,adaptive,B-C,O,B-C,,,the,,,,,,,,B-C
337.0,cruise,I-C,O,I-C,,,interstate,,,,,,,,I-C
337.0,on,I-C,O,I-C,,,with,,,,,,,,I-C
337.0,vehicle,I-C,B-C,I-C,,,adaptive,,,,,,,,I-C
337.0,slammed,I-C,I-C,I-C,,,cruise,,,,,,,,I-C
337.0,on,I-C,I-C,I-C,,,on,,,,,,,,I-C
337.0,the,I-C,I-C,I-C,,,vehicle,,,,,,,,I-C
337.0,brakes,I-C,I-C,I-C,,,slammed,,,,,,,,I-C
337.0,and,O,O,O,,,on,,,,,,,,O
337.0,causing,O,O,O,,,the,,,,,,,,O
337.0,the,B-E,B-E,B-E,,,brakes,,,,,,,,B-E
337.0,vehicle,I-E,I-E,I-E,,,and,,,,,,,,I-E
337.0,behind,I-E,I-E,I-E,,,causing,,,,,,,,I-E
337.0,me,I-E,I-E,I-E,,,the,,,,,,,,I-E
337.0,to,I-E,I-E,I-E,,,vehicle,,,,,,,,I-E
337.0,slam,I-E,I-E,I-E,,,behind,,,,,,,,I-E
337.0,on,I-E,I-E,I-E,,,me,,,,,,,,I-E
337.0,theirs,I-E,I-E,I-E,,,to,,,,,,,,I-E
337.0,to,I-E,I-E,I-E,,,slam,,,,,,,,I-E
337.0,avoid,I-E,I-E,I-E,,,on,,,,,,,,I-E
337.0,hitting,I-E,I-E,I-E,,,theirs,,,,,,,,I-E
337.0,me,I-E,I-E,I-E,,,to,,,,,,,,I-E
337.0,i,O,O,O,,,avoid,,,,,,,,O
337.0,noticed,O,O,O,,,hitting,,,,,,,,O
337.0,that,O,O,O,,,me,,,,,,,,O
337.0,there,O,O,O,,,i,,,,,,,,O
337.0,had,O,O,O,,,noticed,,,,,,,,O
337.0,been,O,O,O,,,that,,,,,,,,O
337.0,a,O,O,O,,,there,,,,,,,,O
337.0,recall,O,O,O,,,had,,,,,,,,O
337.0,for,O,O,O,,,been,,,,,,,,O
337.0,this,O,O,O,,,a,,,,,,,,O
337.0,before,O,O,O,,,recall,,,,,,,,O
337.0,in,O,O,O,,,for,,,,,,,,O
337.0,2015,O,O,O,,,this,,,,,,,,O
337.0,but,O,O,O,,,before,,,,,,,,O
337.0,i,O,O,O,,,in,,,,,,,,O
337.0,never,O,O,O,,,2015,,,,,,,,O
337.0,received,O,O,O,,,but,,,,,,,,O
337.0,any,O,O,O,,,i,,,,,,,,O
337.0,notice,O,O,O,,,never,,,,,,,,O
337.0,of,O,O,O,,,received,,,,,,,,O
337.0,this,O,O,O,,,any,,,,,,,,O
337.0,it,O,O,O,,,notice,,,,,,,,O
337.0,is,O,O,O,,,of,,,,,,,,O
337.0,a,O,O,O,,,this,,,,,,,,O
337.0,very,O,O,O,,,it,,,,,,,,O
337.0,serious,O,O,O,,,is,,,,,,,,O
337.0,road,O,O,O,,,a,,,,,,,,O
337.0,hazard,O,O,O,,,very,,,,,,,,O
338.0,driving,O,O,O,,,serious,,,,,,,,O
338.0,in,O,O,O,,,road,,,,,,,,O
338.0,the,O,O,O,,,hazard,,,,,,,,O
338.0,early,O,O,O,,,driving,,,,,,,,O
338.0,morning,O,O,O,,,in,,,,,,,,O
338.0,while,O,O,O,,,the,,,,,,,,O
338.0,it,O,O,O,,,early,,,,,,,,O
338.0,was,O,O,O,,,morning,,,,,,,,O
338.0,still,O,O,O,,,while,,,,,,,,O
338.0,dark,O,O,O,,,it,,,,,,,,O
338.0,outside,O,O,O,,,was,,,,,,,,O
338.0,i,O,O,O,,,still,,,,,,,,O
338.0,was,O,O,O,,,dark,,,,,,,,O
338.0,following,O,O,O,,,outside,,,,,,,,O
338.0,another,O,O,O,,,i,,,,,,,,O
338.0,car,O,O,O,,,was,,,,,,,,O
338.0,about,O,O,O,,,following,,,,,,,,O
338.0,5,O,O,O,,,another,,,,,,,,O
338.0,car,O,O,O,,,car,,,,,,,,O
338.0,lengths,O,O,O,,,about,,,,,,,,O
338.0,back,O,O,O,,,5,,,,,,,,O
338.0,and,O,O,O,,,car,,,,,,,,O
338.0,the,O,O,B-C,,,lengths,,,,,,,,O
338.0,automatic,O,O,I-C,,,back,,,,,,,,O
338.0,high,O,O,I-C,,,and,,,,,,,,O
338.0,beams,O,O,I-C,,,the,,,,,,,,O
338.0,came,O,O,I-C,,,automatic,,,,,,,,O
338.0,on,O,O,I-C,,,high,,,,,,,,O
338.0,the,O,O,B-E,,,beams,,,,,,,,O
338.0,person,O,O,I-E,,,came,,,,,,,,O
338.0,in,O,O,I-E,,,on,,,,,,,,O
338.0,the,O,O,I-E,,,the,,,,,,,,O
338.0,car,O,O,I-E,,,person,,,,,,,,O
338.0,ahead,O,O,I-E,,,in,,,,,,,,O
338.0,became,O,O,I-E,,,the,,,,,,,,O
338.0,annoyed,O,O,I-E,,,car,,,,,,,,O
338.0,and,O,O,O,,,ahead,,,,,,,,O
338.0,slammed,O,O,O,,,became,,,,,,,,O
338.0,on,O,O,O,,,annoyed,,,,,,,,O
338.0,his,O,O,O,,,and,,,,,,,,O
338.0,brakes,O,O,O,,,slammed,,,,,,,,O
338.0,and,O,O,O,,,on,,,,,,,,O
338.0,proceeded,O,O,O,,,his,,,,,,,,O
338.0,to,O,O,O,,,brakes,,,,,,,,O
338.0,drive,O,O,O,,,and,,,,,,,,O
338.0,5,O,O,O,,,proceeded,,,,,,,,O
